date,msg_total,msg_text,msg_voice,msg_photo,msg_sticker,msg_location,msg_video,msg_wi,msg_mobi,msg_vina,msg_vtel,msg_gt,msg_fg,msg_ot,hour
2016-05-27,40609095,37389974,289253,1332715,1519702,2885,12096,23832797,3480846,2287857,9302706,31564,822247,851078,18:00
2016-05-28,32827725,30062691,256913,1248683,1189368,3126,11052,18862092,2686046,1970228,7851462,21388,791133,645376,18:00
2016-05-29,33083350,30232826,255030,1319993,1210450,3151,10443,19257979,2764184,1950242,7629525,24975,792896,663549,18:00
2016-05-30,34344266,31536645,255118,1214597,1265911,3949,11672,20287414,2861001,1992290,7746102,24225,752454,680780,18:00
2016-05-31,31670452,28992620,245400,1156035,1210064,3484,10280,18662558,2723798,1822418,7086291,23159,718761,633467,18:00
2016-06-01,29768721,27213160,235701,1135730,1121649,3267,10390,17566774,2503415,1764738,6640508,20829,698672,573785,18:00
2016-06-02,30018696,27469261,236443,1099238,1146141,4779,10284,17781852,2525456,1786445,6620583,21515,722991,559854,18:00
2016-06-03,31079346,28483077,249034,1099001,1171604,7382,10776,18260342,2673783,1774415,7002381,22702,740636,605087,18:00
2016-06-04,30798524,28168818,243017,1168018,1152565,6703,10983,18375809,2628445,1749118,6685996,23072,770758,565326,18:00
2016-06-05,31084575,28357155,253919,1268786,1139827,4867,9881,18249447,2538716,1771968,7089077,20065,829129,586173,18:00
2016-06-06,33036322,30319269,246473,1168337,1231903,5219,11553,19416558,2865921,1919261,7382802,22445,783468,645867,18:00
2016-06-07,35681962,32841789,246575,1173853,1339420,7582,11913,20865199,2976115,2070757,8250114,27131,828099,664547,18:00
2016-06-08,33427603,30698188,246274,1126332,1283218,4082,10687,19264328,2743040,1964918,7962264,22943,854164,615946,18:00
2016-06-09,29104920,26613954,234125,1124119,1068119,3630,10632,16887622,2431257,1689169,6710601,20470,845923,519878,18:00
2016-06-10,28948100,26461096,225175,1068048,1132493,3515,8888,16778537,2470902,1697847,6643776,19574,813128,524336,18:00
2016-06-11,31143998,28504234,235978,1160724,1181222,3196,10102,18151346,2718312,1800580,7037908,22318,822481,591053,18:00
2016-06-12,32575595,29696217,250863,1306775,1253685,2904,10584,18683137,2899827,1890716,7532270,21638,855140,692867,18:00
2016-06-13,33192015,30405592,241920,1187603,1287781,3206,10354,19568171,2877342,1919996,7360680,23498,815381,626947,18:00
2016-06-14,30904775,28292098,233653,1122022,1188263,2776,10765,18271330,2668638,1741425,6858093,22027,776096,567166,18:00
2016-06-15,31598167,28932843,236076,1115482,1248358,2785,10295,18712466,2717352,1795090,6970574,22903,778342,601440,18:00
2016-06-16,35635213,32650602,275550,1214382,1418697,3578,11545,20714789,3087605,2077817,8191381,24303,825520,713798,18:00
2016-06-17,29491832,26938041,242857,1104796,1142442,2707,10205,17133065,2553700,1736573,6736030,20309,762813,549342,18:00
2016-06-18,31178649,28472444,244906,1193352,1197393,3056,11041,18142479,2701705,1788628,7156280,20654,785373,583530,18:00
2016-06-19,30262269,27508531,246230,1282058,1163316,2789,10038,17514961,2568612,1795876,6975491,19966,787511,599852,18:00
2016-06-20,35992832,32969663,273934,1238403,1433543,2933,11678,21052830,3126807,2047009,8188278,26808,813159,737941,18:00
2016-06-21,30988897,28340459,246645,1131536,1198966,2687,10210,18174642,2611894,1788226,7058936,19602,752290,583307,18:00
2016-06-22,34658683,31743438,265867,1204689,1368501,2819,11416,20425076,3037701,1992657,7717475,24320,772165,689289,18:00
2016-06-23,31520375,28840430,244288,1138403,1225194,2798,10419,18387794,2725957,1860966,7200559,21807,707203,616089,18:00
2016-06-24,30174452,27553177,236953,1122193,1198210,2631,10438,17660505,2625196,1766577,6817795,21344,721829,561206,18:00
2016-06-25,30236739,27528139,254610,1236345,1148319,2899,10026,17595003,2604706,1823930,6876571,19556,760444,556529,18:00
2016-06-26,34589209,31569426,264386,1344678,1340299,2816,11944,20224115,2982562,1962777,7885847,23886,837111,672911,18:00
2016-06-27,34386643,31504031,261981,1209569,1335492,2506,11164,20151817,2971180,2001613,7767442,24718,797697,672176,18:00
2016-06-28,31361483,28628456,257985,1139433,1266162,2498,10505,18374407,2656155,1879284,7075898,21657,775013,579069,18:00
2016-06-29,31319239,28621363,262677,1136078,1233671,2708,9602,18304345,2637011,1855335,7148436,19376,773295,581441,18:00
2016-06-30,30799631,28147699,260537,1126448,1198745,2591,9924,18098067,2575659,1864375,6911098,19722,779139,551571,18:00
2016-07-01,30126883,27559882,252563,1102218,1147856,2683,10067,17792979,2486703,1706707,6802459,18190,791588,528257,18:00
2016-07-02,32706835,29924682,264914,1203190,1246304,2906,10335,19265087,2659964,1874466,7467677,19496,831634,588511,18:00
2016-07-03,29002751,26376856,235224,1220844,1102352,2483,9966,17059004,2396580,1627654,6591775,17116,792045,518577,18:00
2016-07-04,30305259,27714168,248088,1125393,1152077,2608,10859,17930128,2518247,1684180,6821169,18761,803546,529228,18:00
2016-07-05,33649483,30857811,268678,1169115,1280274,2708,11160,19637654,2691642,1916987,7935658,21513,849063,596966,18:00
2016-07-06,31403381,28726659,253346,1136412,1219894,2597,10058,18314411,2662473,1817553,7204996,19739,815153,569056,18:00
2016-07-07,29617069,27042808,245551,1127069,1135004,2603,9670,17429656,2487125,1671903,6683959,19290,810507,514629,18:00
2016-07-08,29188759,26622581,241797,1117156,1139422,2669,10292,17084292,2529647,1663944,6542259,19416,813039,536162,18:00
2016-07-09,27196706,24700400,239022,1135493,1060684,2778,9483,15850482,2336945,1600630,6092394,16518,806377,493360,18:00
2016-07-10,28965577,26241426,251180,1304828,1101999,2617,10295,16827557,2498819,1702726,6516303,18584,854253,547335,18:00
2016-07-11,30935646,28252038,253764,1170919,1186526,2679,9962,18059280,2673425,1765203,7029556,19324,813402,575456,18:00
2016-07-12,30022360,27369054,250865,1159960,1174202,2642,10099,17414924,2615346,1708169,6906076,19657,809910,548278,18:00
2016-07-13,31484698,28750119,252604,1196083,1216320,2950,10362,18447896,2739948,1753026,7145179,19164,810793,568692,18:00
2016-07-14,33184193,30336011,260603,1223342,1289199,2880,11437,19748561,2910118,1839207,7269698,19937,810094,586578,18:00
2016-07-15,30884446,28189451,262146,1168242,1197215,2932,11132,17960239,2748034,1743331,7027571,21378,804881,579012,18:00
2016-07-16,29712227,27004540,265080,1198959,1173771,2964,10494,17083270,2679746,1753818,6805043,19483,792440,578427,18:00
2016-07-17,31417199,28499758,271369,1344348,1226892,2951,10539,18094260,2850109,1772690,7206130,19909,843537,630564,18:00
2016-07-18,33333399,30452500,272179,1228109,1300329,2780,11751,19546386,2999138,1897962,7421306,21806,799662,647139,18:00
2016-07-19,32125282,29353052,260556,1185683,1251049,2763,10691,18683414,2858918,1819783,7294048,20584,825729,622806,18:00
2016-07-20,30870861,28150101,262884,1161157,1226560,2794,10789,17963680,2657866,1748018,7089852,19956,824431,567058,18:00
2016-07-21,32269179,29466160,265418,1176830,1288529,2788,11843,18990190,2790772,1771447,7290757,21718,813813,590482,18:00
2016-07-22,29385822,26754761,247118,1155712,1160711,2888,11562,17103600,2573648,1683923,6667937,17860,814364,524490,18:00
2016-07-23,30478762,27730978,263791,1230109,1178801,3213,11612,17512662,2639276,1803087,7125939,19529,818059,560210,18:00
2016-07-24,29701374,26937999,254390,1315374,1127309,2967,11665,17375130,2546457,1659348,6712756,18557,851846,537280,18:00
2016-07-25,30546487,27830012,248490,1195041,1206353,2766,10447,17953669,2666180,1777301,6769534,18676,803433,557694,18:00
2016-07-26,36773423,33645077,302898,1262486,1476830,2743,13742,21497713,3415854,2191100,8049916,25761,815914,777165,18:00
2016-07-27,34052223,31144284,274116,1209085,1347136,2744,12562,19642271,2846497,2040718,8063310,20474,838893,600060,18:00
2016-07-28,34108565,31189216,284374,1199414,1356707,2780,14005,19801398,2941007,1997301,7878548,21952,823536,644823,18:00
2016-07-29,33629903,30718189,283432,1204828,1337028,3007,13313,19718974,2949641,1961396,7560371,21045,790866,627610,18:00
2016-07-30,28872149,26224374,259122,1181572,1129862,2956,11333,16840052,2571221,1730180,6360099,16990,799540,554067,18:00
2016-07-31,28374610,25701758,262095,1262629,1074927,2980,10595,16574358,2463619,1664870,6319018,18164,814897,519684,18:00
2016-08-01,32351394,29489014,278000,1211121,1265081,2687,12255,19112904,2873153,1804815,7126402,19894,821473,592753,18:00
2016-08-02,35001612,31978412,289222,1220096,1380183,2934,13196,20744309,3100843,2114109,7541360,22993,834190,643808,18:00
2016-08-03,33214319,30305406,283834,1185899,1308968,2836,13436,19298242,2867739,2093317,7508308,19739,816798,610176,18:00
2016-08-04,34577797,31540675,296929,1215970,1380915,2990,13390,20165029,3088498,2131867,7684043,20793,832453,655114,18:00
2016-08-05,30900928,28132755,273851,1160827,1210878,2967,12394,18014997,2704261,1835521,6938429,19060,829341,559319,18:00
2016-08-06,31226562,28363363,267433,1232676,1255774,3372,13352,18456279,2801588,1775119,6786610,20340,824763,561863,18:00
2016-08-07,30225652,27383018,276848,1306932,1158503,2982,11802,17709920,2634982,1780188,6674841,18540,845695,561486,18:00
2016-08-08,31090168,28279646,278142,1176280,1248658,2882,10659,18307350,2729571,1853979,6822788,18591,795473,562416,18:00
2016-08-09,31211704,28469721,211542,1189743,1238452,2897,11112,18377950,2737658,1822350,6886397,19454,814370,553525,18:00
2016-08-10,34084093,31113874,281640,1181950,1388628,2910,12223,19937693,2934944,2030395,7690940,21631,839952,628538,18:00
2016-08-11,33210559,30327892,281088,1179230,1314507,3029,12479,19252344,2836306,1946425,7709151,21461,846960,597912,18:00
2016-08-12,31706719,28891787,276544,1152201,1280474,3219,12242,18493802,2718570,1839074,7238445,20138,818140,578550,18:00
2016-08-13,32045931,29187373,287241,1227010,1239996,3181,11733,18472251,2708703,1880138,7544832,19070,833426,587511,18:00
2016-08-14,33136971,30146850,289048,1341061,1260582,3107,11498,19331768,2794756,1862964,7663070,20633,867639,596141,18:00
2016-08-15,32853942,29967001,285136,1192363,1304243,2850,10817,19359158,2783450,1860273,7428118,21025,823208,578710,18:00
2016-08-16,32329931,29502824,287134,1152276,1225009,2862,11791,18971114,2699060,1824236,7411548,19814,855590,548569,18:00
2016-08-17,33120189,29975650,286209,1191953,1274643,3032,13612,19327773,2873925,1883306,7608892,20917,810459,594917,18:00
2016-08-18,35220336,32286285,288733,1166672,1338860,3086,13007,19907637,2943753,2092773,8750381,21546,890749,613497,18:00
2016-08-19,36883421,33825858,300209,1218301,1412348,2978,12413,21333120,2864299,2151424,9001845,20604,903999,608130,18:00
2016-08-20,32314401,29405475,284020,1221130,1293940,3495,11627,18843095,2798401,1799932,7418801,21243,835601,597328,18:00
2016-08-21,31324314,28483726,280833,1285787,1174645,3312,10793,18317785,2681332,1775711,7143659,19165,825202,561460,18:00
2016-08-22,36061234,33039763,288218,1249114,1364937,2941,11895,21317174,3072329,2045184,8145862,20929,831813,627943,18:00
2015-09-01,31911263,30015049,219094,668013,949382,1801,7482,15362295,2500107,2147078,10167042,35430,873550,825761,19:00
2015-09-02,31475280,29398467,174185,940349,904886,1712,7712,14976629,2448475,2107113,10304656,34539,824062,779806,19:00
2015-09-03,37078663,34874985,190785,812356,1131265,1939,8967,18364701,2856726,2318430,11719934,40436,865467,912969,19:00
2015-09-04,37185817,34992972,203648,783564,1137232,2112,8508,18249941,2899351,2391965,11805412,38124,863928,937096,19:00
2015-09-05,35972185,33709201,242547,872096,1078821,2137,8500,17341540,2849357,2377591,11463310,39015,967770,933602,19:00
2015-09-06,36128996,33858686,245528,879253,1079182,2082,8956,17686866,2792033,2287917,11391632,36353,1043542,890653,19:00
9/7/2015,38253360,35949429,250927,818221,1167001,1941,9151,19013891,2941403,2387195,11945204,38721,1024701,902245,19:00
9/8/2015,44181855,41593477,268435,870217,1370517,2115,10053,22180148,3477801,2812523,13542490,49631,1034473,1084789,19:00
9/9/2015,45379120,42707498,271400,907982,1408082,2137,10678,22878607,3635404,2702952,13906882,48640,1059399,1147236,19:00
9/10/2015,35961538,33746356,247866,793558,1105961,1970,8904,17578177,2765664,2363408,11380255,37062,965790,871182,19:00
9/11/2015,35040081,32875569,247925,773698,1077866,1982,8953,17054344,2697084,2236920,11163539,36890,956043,895261,19:00
9/12/2015,41939795,39430691,267174,889468,1272560,2152,9976,20313214,3332838,2601438,13518560,46360,1044282,1083103,19:00
9/13/2015,41992233,39361069,268547,1027682,1255615,2134,10148,20258292,3367787,2694905,13406329,46442,1126537,1091941,19:00
9/14/2015,44791563,42079893,280774,959408,1389778,2148,10421,22335779,3671937,2773403,13819906,46588,1066595,1077355,19:00
9/15/2015,47224868,44444162,283156,977009,1434351,2131,11029,23915153,3701218,2889945,14464007,48141,1117701,1088703,19:00
9/16/2015,44136394,41462495,277422,931248,1380057,2115,10442,21583031,3398127,2892753,14019660,46558,1104719,1091546,19:00
9/17/2015,40215859,37734210,259686,889104,1256165,2169,9631,19719343,2974524,2515334,12989763,42134,1037223,937538,19:00
9/18/2015,39024942,36598292,261623,873547,1215182,2024,9493,19068657,3028262,2518462,12386262,41451,1010134,971714,19:00
9/19/2015,38365986,1,252030,885934,1183853,2119,9480,18868549,3094262,2392230,12035390,38645,980474,956436,19:00
9/20/2015,37251268,1,251172,977871,1119832,2030,8872,18115793,2805812,2369756,11945730,37300,1083999,892878,19:00
9/21/2015,39322688,1,258353,906940,1202074,1955,10241,19464620,2933452,2449316,12464460,38895,1050851,921094,19:00
9/22/2015,41157150,1,257745,928990,1279958,2045,10362,20378529,3112669,2543598,13033619,43226,1053044,992465,19:00
9/23/2015,37572729,1,249645,867868,1171434,2044,9081,18755200,2872496,2339381,11701883,38405,984061,881303,19:00
9/24/2015,36347013,1,248618,863800,1139461,1954,9483,18048098,2792435,2268211,11358999,38318,975784,865168,19:00
9/25/2015,34769960,1,244118,834132,1070012,1857,9732,17060978,2737780,2234881,10921768,35325,932602,846626,19:00
9/26/2015,31382633,1,225512,876027,935267,1987,10543,14961389,2522265,2092723,10104530,33887,922613,745226,19:00
9/27/2015,34035494,1,229076,1056587,1006395,1953,13146,16460277,2739954,2143971,10807661,33596,1019228,830807,19:00
9/28/2015,42531202,1,259523,988720,1359663,2117,10454,21770406,3215998,2637237,12745433,44137,1127834,990157,19:00
9/29/2015,39830031,1,250659,903436,1272614,1976,10105,20008059,3042334,2469082,12249478,39698,1072832,948548,19:00
9/30/2015,39538687,1,256893,892727,1279773,2070,9468,19811381,3003958,2474679,12245948,37085,1042803,922833,19:00
10/1/2015,40230284,1,263624,921254,1294840,2118,10124,19958548,3021615,2493313,12666574,38069,1117354,934811,19:00
10/2/2015,39774603,1,275202,901255,1278422,2093,10014,19533690,3058395,2476309,12625000,37215,1102300,941694,19:00
10/3/2015,39923534,1,262735,968887,1256638,2179,10098,19357706,3050963,2547485,12831058,38790,1123599,973933,19:00
10/4/2015,43774182,1,271115,1100623,1364760,2162,10603,21484552,3267002,2759906,13930512,39086,1239416,1053708,19:00
10/5/2015,42016166,1,268659,984356,1333322,2017,10356,21021342,3159144,2641391,13068821,37672,1102258,985538,19:00
10/6/2015,40540817,1,257295,933945,1258458,1997,10874,20407279,3016610,2503593,12597488,40678,1046707,928462,19:00
10/7/2015,41505297,1,259613,950281,1317518,2157,11595,20743042,3059107,2642811,12968783,38219,1076550,976785,19:00
10/8/2015,40685520,1,253118,939286,1294689,1986,11334,20449614,3022633,2544926,12639838,39153,1056197,933159,19:00
10/9/2015,46177449,1,275787,1015646,1458565,2155,13214,23099684,3518373,2844457,14458937,46818,1143539,1065641,19:00
10/10/2015,40413403,1,249060,992212,1220711,2016,10859,19153868,2885179,2578308,13728922,35946,1116982,914198,19:00
10/11/2015,41554159,1,254210,1131800,1264288,1952,10820,20251260,3047840,2548030,13536194,40107,1166754,963974,19:00
10/12/2015,43983820,1,275093,1054255,1404103,1982,12067,21906897,3330091,2758524,13820060,44984,1087451,1035813,19:00
10/13/2015,40391720,1,254444,959037,1255559,1957,10786,20399743,3004432,2497500,12504743,38491,1026173,920638,19:00
10/14/2015,43529030,1,263644,1014981,1377272,2016,10917,21920531,3235808,2718385,13525281,44073,1099880,985072,19:00
10/15/2015,42714454,1,270487,1003227,1339860,1845,11553,21678802,3161498,2628645,13164435,43272,1071828,965974,19:00
10/16/2015,43641299,1,277355,1014322,1366979,2148,13706,22073385,3375445,2723188,13330472,43566,1080304,1014939,19:00
10/17/2015,37772567,1,256670,984372,1149938,2142,12237,18316279,2846718,2525046,12114681,39571,1035191,895081,19:00
10/18/2015,42213998,1,272304,1192492,1307785,1964,13238,20799856,3176085,2682060,13350950,37788,1156285,1010974,19:00
10/19/2015,42700526,1,267779,1157648,1343195,1990,12913,21597492,3167808,2627054,13211789,39204,1096235,960944,19:00
10/20/2015,40103973,1,253512,1297707,1228265,2078,16098,19971001,2962104,2550930,12585410,38308,1064287,931933,19:00
10/21/2015,42278872,1,257178,1035070,1334012,2091,12428,21439277,3111520,2612615,13065493,40916,1065732,943319,19:00
10/22/2015,42642958,1,266367,1042997,1327121,2044,12983,21680416,3137151,2635992,13118420,37799,1067415,965765,19:00
10/23/2015,43040037,1,257456,1016709,1324035,2006,12772,22195666,3223561,2613078,12950959,42006,1063595,951172,19:00
10/24/2015,38035209,1,256393,1015445,1150658,2102,11467,18739988,2826442,2489519,12033214,37561,1027764,880721,19:00
10/25/2015,41719661,1,263207,1186029,1253386,2006,11513,21009542,2995904,2615241,12984017,41766,1141025,932166,19:00
10/26/2015,43507801,1,269336,1068769,1356270,1997,11673,22340827,3138612,2655567,13300236,40237,1071091,961231,19:00
